2.862755060195922852e-01,-3.226453363895416260e-01,-6.570806261152029037e-03,7.726190239191055298e-02,-1.534469574689865112e-01,-1.583341062068939209e-01,1.079453807324171066e-02,-5.386147275567054749e-02,5.368196871131658554e-03,9.880156069993972778e-02
2.235374599695205688e-01,2.226184457540512085e-01,1.252717226743698120e-01,2.122499942779541016e-01,-1.428730934858322144e-01,-3.751879930496215820e-01,-1.176421865820884705e-01,4.266665577888488770e-01,2.032582759857177734e-01,1.980262845754623413e-01
-9.541617333889007568e-02,1.229800358414649963e-01,-2.789215743541717529e-01,-1.667978018522262573e-01,-3.622991442680358887e-01,-3.767605721950531006e-01,-3.985075950622558594e-01,1.343585401773452759e-01,1.425814926624298096e-01,3.893352150917053223e-01
4.512758925557136536e-02,1.349586844444274902e-01,-1.474086642265319824e-01,9.731766581535339355e-02,1.260598450899124146e-01,2.362492084503173828e-01,3.673490136861801147e-02,-2.187778055667877197e-01,1.878893673419952393e-01,4.412144124507904053e-01
-9.001238644123077393e-02,-5.396360903978347778e-02,4.985553398728370667e-02,5.595468729734420776e-02,-6.578876078128814697e-02,1.985943019390106201e-01,-2.582810074090957642e-02,2.655597627162933350e-01,-3.705171123147010803e-02,3.018882870674133301e-01
3.083673119544982910e-01,2.197651118040084839e-01,-5.096950917504727840e-04,2.675553224980831146e-02,-2.566596567630767822e-01,1.219195872545242310e-01,-1.696732342243194580e-01,-1.290924996137619019e-01,2.272603213787078857e-01,-8.328784257173538208e-02
-8.056500554084777832e-02,-2.420887053012847900e-01,2.660839259624481201e-01,1.423660963773727417e-01,1.826867312192916870e-01,7.061687111854553223e-02,-2.283785641193389893e-01,-2.945325076580047607e-01,1.943461745977401733e-01,3.025920502841472626e-02
3.156056702136993408e-01,1.135602518916130066e-01,3.009248152375221252e-02,1.205969601869583130e-01,9.340777993202209473e-03,6.018751487135887146e-02,9.831351041793823242e-02,-8.561823517084121704e-02,-2.079732418060302734e-01,2.118569314479827881e-01
1.264973133802413940e-01,-2.210282981395721436e-01,-3.501641452312469482e-01,2.586556971073150635e-01,1.739706546068191528e-01,5.297681316733360291e-02,-2.205660492181777954e-01,1.321787536144256592e-01,-5.712510272860527039e-02,-4.288781806826591492e-02
2.819075286388397217e-01,-4.982238635420799255e-03,-4.900789260864257812e-02,-3.516893088817596436e-01,1.647642999887466431e-01,-4.304812848567962646e-02,-1.742784231901168823e-01,-2.441675774753093719e-02,-9.495356678962707520e-02,1.814901232719421387e-01
2.609893977642059326e-01,-1.893469244241714478e-01,-2.637860551476478577e-02,-1.318641006946563721e-01,-1.234787255525588989e-01,1.938450038433074951e-01,-6.517134606838226318e-02,9.232970769517123699e-04,5.025712773203849792e-02,1.644982583820819855e-02
-1.400812156498432159e-02,-2.249831557273864746e-01,3.661388158798217773e-01,2.099774777889251709e-01,1.509011685848236084e-01,1.027755960822105408e-01,2.727540433406829834e-01,-6.722097843885421753e-02,5.710646137595176697e-02,-7.050080597400665283e-02
7.070536911487579346e-02,2.083533853292465210e-01,-3.850002959370613098e-02,2.652480900287628174e-01,1.149687543511390686e-02,1.347154229879379272e-01,-1.141280084848403931e-01,-2.065251395106315613e-02,2.099346555769443512e-02,-3.058842755854129791e-02
-1.040048450231552124e-01,-2.170759625732898712e-02,-1.744545847177505493e-01,2.350084036588668823e-01,-3.996448218822479248e-01,-5.817469209432601929e-03,-3.226827085018157959e-02,-2.499078810214996338e-01,-2.632445991039276123e-01,1.363184005022048950e-01
6.792368739843368530e-02,-1.670925021171569824e-01,-3.176890909671783447e-01,-3.917583078145980835e-02,-1.801381409168243408e-01,2.404771596193313599e-01,1.633511632680892944e-01,1.281575858592987061e-01,3.198252320289611816e-01,-7.574337534606456757e-03
4.543655738234519958e-02,-5.121277179569005966e-03,-2.853021025657653809e-01,3.636060655117034912e-02,1.406845748424530029e-01,-2.040847986936569214e-01,2.674681842327117920e-01,-1.998783499002456665e-01,2.397479712963104248e-01,1.320717036724090576e-01
