-6.638451665639877319e-02,1.278000175952911377e-01,-6.317085027694702148e-02,-3.420182317495346069e-02,-6.576403230428695679e-02,-2.234030216932296753e-01,2.288623899221420288e-02,-4.891091212630271912e-02,1.468291282653808594e-01,1.391054093837738037e-01
1.441481411457061768e-01,3.035996258258819580e-01,-7.037355005741119385e-02,-2.048013806343078613e-01,3.778705894947052002e-01,-2.326811999082565308e-01,-4.213345944881439209e-01,1.908802241086959839e-01,-2.350997328758239746e-01,1.558632254600524902e-01
5.900222063064575195e-01,1.256087571382522583e-01,2.375747412443161011e-01,-2.229805663228034973e-02,4.901246130466461182e-01,1.201635971665382385e-02,-4.720488097518682480e-03,-6.899402290582656860e-02,-3.964747786521911621e-01,3.814213871955871582e-01
-1.257486175745725632e-02,-2.892417311668395996e-01,-8.382589556276798248e-03,-2.081134021282196045e-01,-2.611158490180969238e-01,2.102997712790966034e-02,-2.829411765560507774e-03,7.029711268842220306e-03,-1.868620663881301880e-01,2.516927197575569153e-04
3.571877628564834595e-02,9.409017860889434814e-03,-2.190961092710494995e-01,7.009465247392654419e-02,4.515729099512100220e-02,1.497244536876678467e-01,-9.981656074523925781e-02,-1.775400526821613312e-02,1.666687242686748505e-02,1.260216087102890015e-01
1.887529939413070679e-01,3.278296440839767456e-02,1.290016919374465942e-01,4.672978073358535767e-02,1.620807796716690063e-01,9.484995156526565552e-02,1.607817970216274261e-02,-1.110488665290176868e-05,1.336062103509902954e-01,3.057104349136352539e-01
-2.767064571380615234e-01,2.015766315162181854e-02,9.918415546417236328e-02,-1.068275049328804016e-01,1.616394072771072388e-01,2.253109365701675415e-01,1.329824030399322510e-01,1.658273860812187195e-02,2.134561389684677124e-01,-2.061792761087417603e-01
1.193032860755920410e-01,-2.133942954242229462e-02,1.956917047500610352e-01,1.112156808376312256e-01,-1.975164711475372314e-01,-1.580192241817712784e-03,-1.589296609163284302e-01,1.210141275078058243e-02,1.798075437545776367e-01,-9.718016535043716431e-02
3.794262558221817017e-02,-3.892736136913299561e-02,-2.555735968053340912e-02,1.004910990595817566e-01,1.441664695739746094e-01,1.239872425794601440e-01,-2.509559690952301025e-02,8.216431736946105957e-02,1.020808145403862000e-01,2.144218236207962036e-01
2.763535976409912109e-01,2.117894589900970459e-01,1.053920686244964600e-01,-1.581051200628280640e-01,-1.666934601962566376e-02,9.594447910785675049e-02,3.430163860321044922e-01,-2.856935001909732819e-02,-8.460658602416515350e-03,1.994412690401077271e-01
-6.800067424774169922e-02,1.774115674197673798e-02,6.168070435523986816e-02,1.057406067848205566e-01,1.129916869103908539e-02,-1.065511628985404968e-01,5.249312520027160645e-02,5.960367619991302490e-02,1.876734942197799683e-02,2.492797821760177612e-01
-4.153915047645568848e-01,1.021055057644844055e-01,2.419084310531616211e-01,-2.101468592882156372e-01,-1.467825472354888916e-01,2.510635852813720703e-01,-1.023096591234207153e-01,-6.394199281930923462e-02,5.881910026073455811e-02,1.216533929109573364e-01
8.518318086862564087e-02,9.944372624158859253e-02,-1.465724110603332520e-01,-1.556104049086570740e-02,-3.956080600619316101e-02,1.123886033892631531e-01,-8.426663279533386230e-02,-1.594380140304565430e-01,1.011949703097343445e-01,5.110566690564155579e-02
3.343130648136138916e-02,-2.357421070337295532e-01,8.662211149930953979e-02,-2.285565994679927826e-02,1.561730504035949707e-01,-1.144021004438400269e-01,-7.971613854169845581e-02,-4.715697765350341797e-01,1.258343160152435303e-01,8.945129066705703735e-02
3.904461860656738281e-02,-2.637167572975158691e-01,-3.756809607148170471e-02,-1.440992928110063076e-03,1.114109009504318237e-01,4.050887748599052429e-02,3.891391679644584656e-02,2.474570721387863159e-01,2.063201516866683960e-01,2.458496242761611938e-01
1.923286169767379761e-01,-5.099154636263847351e-02,1.549448352307081223e-02,-3.849866688251495361e-01,-8.602079004049301147e-02,1.727480255067348480e-02,-7.883314043283462524e-03,6.171933189034461975e-02,3.300599455833435059e-01,4.838391393423080444e-02
