2.585141547024250031e-02,2.041067183017730713e-01,7.707303762435913086e-02,-1.430168002843856812e-01,1.643375307321548462e-02,9.042923152446746826e-02,-4.224293306469917297e-02,1.836340758018195629e-03,-6.147707346826791763e-03,-1.585190743207931519e-02
9.025307744741439819e-02,-1.255714148283004761e-01,6.651968508958816528e-02,3.328657895326614380e-02,3.830825984477996826e-01,-1.151440292596817017e-02,-2.750573754310607910e-01,2.143942117691040039e-01,-3.810568526387214661e-02,-3.750674724578857422e-01
1.054283510893583298e-02,5.838563665747642517e-02,2.451644837856292725e-01,2.127307653427124023e-01,4.217229485511779785e-01,-5.062688887119293213e-02,-2.636056244373321533e-01,1.705097705125808716e-01,3.901895880699157715e-01,-5.385943222790956497e-03
1.208593882620334625e-02,1.993531882762908936e-01,1.279373886063694954e-03,1.331452727317810059e-01,6.575482338666915894e-02,4.084917251020669937e-03,2.750536613166332245e-02,-1.294047385454177856e-02,-2.735076844692230225e-01,9.711754322052001953e-02
1.369126886129379272e-02,-6.201514974236488342e-02,1.247799694538116455e-01,-4.561872780323028564e-02,1.853569298982620239e-01,5.582979321479797363e-02,1.290880888700485229e-01,-4.950094968080520630e-03,-1.432732939720153809e-01,1.909765414893627167e-02
4.856478422880172729e-02,-9.770580381155014038e-02,-1.423794329166412354e-01,-1.795617341995239258e-01,2.418015897274017334e-01,-3.235395550727844238e-01,-1.119486391544342041e-01,-1.716533899307250977e-01,2.776773460209369659e-02,3.162157908082008362e-02
1.648389995098114014e-01,-9.239585697650909424e-02,2.501368224620819092e-01,-2.334622889757156372e-01,-2.400268316268920898e-01,-6.818022578954696655e-02,7.861784100532531738e-02,-1.691821515560150146e-01,-6.340173631906509399e-02,1.163241565227508545e-01
1.064723134040832520e-01,2.416053116321563721e-01,-5.289771035313606262e-02,9.227294474840164185e-02,2.183741703629493713e-02,-2.379889227449893951e-02,-1.464361324906349182e-02,-8.010032027959823608e-02,-1.562546789646148682e-01,1.956184580922126770e-02
1.132360026240348816e-01,-1.616431213915348053e-02,1.515915989875793457e-02,-1.391195803880691528e-01,1.908273398876190186e-01,7.114838808774948120e-02,1.098522394895553589e-01,-3.579469770193099976e-02,-2.097281441092491150e-02,-6.693102419376373291e-03
1.882182955741882324e-01,7.155204191803932190e-03,-8.995302766561508179e-02,-2.188094705343246460e-01,1.604357808828353882e-01,1.680558472871780396e-01,-3.168470785021781921e-02,1.423568278551101685e-01,-2.026877924799919128e-02,1.482045650482177734e-01
1.052860692143440247e-01,1.153913065791130066e-01,2.690071798861026764e-02,-1.372387856245040894e-01,1.180534735321998596e-01,4.917196184396743774e-02,3.991554304957389832e-02,-6.856106221675872803e-02,6.023800000548362732e-02,-1.563892513513565063e-02
-4.823673516511917114e-03,-2.340114414691925049e-01,7.236346602439880371e-02,-4.784486442804336548e-02,-1.664453148841857910e-01,1.360711902379989624e-01,-2.253244668245315552e-01,-4.327345192432403564e-01,-1.863429695367813110e-01,1.513282805681228638e-01
1.296429429203271866e-02,9.421464055776596069e-02,7.485118508338928223e-02,-3.741361945867538452e-02,1.362634450197219849e-01,5.897473171353340149e-02,1.080093607306480408e-01,-1.531993597745895386e-01,-1.896096393465995789e-02,-6.467806547880172729e-02
7.219107449054718018e-02,2.694676220417022705e-01,5.758978053927421570e-02,3.390748053789138794e-02,-4.876038804650306702e-02,-3.398579731583595276e-02,-7.750511169433593750e-02,-1.162368711084127426e-02,-1.460290402173995972e-01,-1.346781663596630096e-02
-9.321875125169754028e-02,2.023453563451766968e-01,-1.298372149467468262e-01,-1.797743886709213257e-01,1.839611530303955078e-01,2.212549373507499695e-02,-3.534014523029327393e-02,-1.085168197751045227e-01,-7.103562355041503906e-02,5.575083196163177490e-02
-1.244569271802902222e-01,2.257663458585739136e-01,7.515871524810791016e-02,-1.185117065906524658e-01,1.435545738786458969e-02,-8.018835447728633881e-03,-3.940737619996070862e-02,8.411914110183715820e-02,-2.252603620290756226e-01,4.252360761165618896e-02
