-1.550078839063644409e-01,-1.146682277321815491e-01,-1.036685854196548462e-01,-5.420143604278564453e-01,1.320545673370361328e-01,1.350060943514108658e-02,-9.095031023025512695e-02,1.565785259008407593e-01,-4.327748715877532959e-02,8.615045249462127686e-02,5.896077677607536316e-02,-3.883037343621253967e-02,5.029034614562988281e-02,9.609156847000122070e-02,9.615603089332580566e-02,1.405658572912216187e-01,-1.761255785822868347e-02,3.623134642839431763e-02,2.895332407206296921e-03,-4.024873375892639160e-01,1.193130575120449066e-02,-1.145209297537803650e-01,3.807885199785232544e-02,3.870140388607978821e-02,-7.397830486297607422e-02,6.846839189529418945e-02,-1.160058602690696716e-01,2.279068976640701294e-01,-6.978745758533477783e-02,9.541536867618560791e-02,4.599631950259208679e-02,-1.846458204090595245e-02,-2.571662962436676025e-01,-5.128248035907745361e-02,5.708312243223190308e-02,6.190162524580955505e-02,-9.689666330814361572e-02,-2.436885610222816467e-02,-8.134298026561737061e-02,2.591567672789096832e-02,6.665492057800292969e-02,-4.047659412026405334e-02,4.568715114146471024e-03,1.018214896321296692e-01,5.677828192710876465e-02,3.652790933847427368e-02,-2.350005358457565308e-01,8.320175111293792725e-02,7.977749407291412354e-02,-6.514738779515028000e-03,2.662448212504386902e-02,-2.120131701231002808e-01,-2.870923876762390137e-01,4.061108082532882690e-02,1.093927919864654541e-01,-1.438723970204591751e-02,1.917161233723163605e-02,2.553690224885940552e-02,-9.922324866056442261e-02,-9.687243960797786713e-03,5.779315158724784851e-02,-8.288911543786525726e-03,7.271264493465423584e-02,2.340769954025745392e-02,1.079839244484901428e-01,-2.848166972398757935e-02,-1.003234833478927612e-01,1.199753955006599426e-01,2.271149903535842896e-01,-3.289194544777274132e-03,6.875439733266830444e-02,5.728229880332946777e-02,4.473011568188667297e-02,-5.409073084592819214e-02,6.488265842199325562e-02,4.197422042489051819e-02,-3.940841183066368103e-02,9.893989562988281250e-02,-2.051488962024450302e-03,7.793017663061618805e-03,1.233088690787553787e-02,1.213734373450279236e-01,2.709875404834747314e-01,1.147760450839996338e-01,-1.004521399736404419e-01,-2.700040042400360107e-01,2.125876955687999725e-02,-1.355813592672348022e-01,1.437096297740936279e-01,2.257051318883895874e-02,-9.224277734756469727e-02,1.332297027111053467e-01,-4.042615890502929688e-01,2.593902754597365856e-04,-1.025888919830322266e-01,-2.891819179058074951e-02,1.764768920838832855e-02,-1.082892045378684998e-01,-7.357223331928253174e-02,1.185589730739593506e-01
-3.150477409362792969e-01,-2.219133265316486359e-02,-3.556579351425170898e-02,-2.710539400577545166e-01,-7.562281936407089233e-02,1.714942902326583862e-01,-7.148846983909606934e-02,1.049934104084968567e-01,2.122564427554607391e-02,5.229845643043518066e-02,-7.565474510192871094e-02,1.053812503814697266e-01,9.306431747972965240e-03,3.175946325063705444e-02,7.622417062520980835e-02,3.835932165384292603e-02,-1.415384374558925629e-02,1.058647930622100830e-01,2.310511656105518341e-02,-1.682844609022140503e-01,1.033241376280784607e-01,-1.229545194655656815e-02,-7.349245995283126831e-02,-6.889721751213073730e-02,1.170485168695449829e-01,1.497647315263748169e-01,-8.363554254174232483e-03,1.199026778340339661e-01,-1.060041636228561401e-01,4.916517809033393860e-02,5.163682997226715088e-02,-6.649440526962280273e-02,5.338887870311737061e-02,8.073696494102478027e-02,-1.274867057800292969e-01,-1.078474819660186768e-01,6.955603510141372681e-02,5.720925703644752502e-02,-9.349731355905532837e-02,2.130935043096542358e-01,-1.951151713728904724e-02,3.602315112948417664e-02,-5.828921869397163391e-02,5.084412172436714172e-02,3.546764701604843140e-02,-8.323464542627334595e-02,5.275554955005645752e-02,5.689638480544090271e-02,-1.642270508455112576e-04,1.226237937808036804e-01,-3.753802925348281860e-02,-1.082587316632270813e-01,-1.086057648062705994e-01,3.966052457690238953e-02,8.096709102392196655e-02,-6.329030543565750122e-02,7.672472298145294189e-02,2.927777171134948730e-02,6.825769692659378052e-02,5.228169262409210205e-02,1.053074151277542114e-01,9.720243513584136963e-02,1.524762213230133057e-01,7.374045252799987793e-02,-3.348864987492561340e-02,-6.488174200057983398e-02,1.946561932563781738e-01,1.292661726474761963e-01,1.319207996129989624e-01,-6.141431257128715515e-02,1.144083142280578613e-01,-1.280030906200408936e-01,-7.713405042886734009e-02,9.858802706003189087e-02,-6.818144768476486206e-02,-2.921906672418117523e-02,-2.780949696898460388e-02,1.141264364123344421e-01,-3.418018296360969543e-02,-1.499657426029443741e-02,-9.025100618600845337e-02,-7.040073629468679428e-03,-5.993936210870742798e-02,-9.281563013792037964e-02,-2.171350568532943726e-01,-4.889564961194992065e-02,-4.324301332235336304e-02,-7.616187334060668945e-01,1.609194129705429077e-01,-9.982780367136001587e-02,-9.386396408081054688e-02,7.996087521314620972e-02,-5.496701598167419434e-01,-2.567590586841106415e-02,-1.298822015523910522e-01,1.526292264461517334e-01,1.130987554788589478e-01,-9.092751145362854004e-02,3.908652346581220627e-03,1.753385365009307861e-01
9.663507807999849319e-04,-4.773556068539619446e-02,7.229542732238769531e-02,2.874869294464588165e-02,-1.125925034284591675e-01,1.359667927026748657e-01,-2.821728773415088654e-02,1.316321343183517456e-01,-1.263799369335174561e-01,2.523263916373252869e-02,-4.723295941948890686e-02,-1.666171848773956299e-02,6.939146667718887329e-02,2.502128481864929199e-02,-5.589554086327552795e-02,-1.883658394217491150e-02,-7.607030123472213745e-02,5.434242635965347290e-02,-7.570856809616088867e-02,4.245198667049407959e-01,8.651308715343475342e-02,-1.084149479866027832e-01,-1.475154981017112732e-02,-9.787626564502716064e-03,7.792626321315765381e-02,-3.416581824421882629e-02,-4.985555261373519897e-02,3.406416624784469604e-02,4.143306612968444824e-02,4.248374328017234802e-02,-5.142427980899810791e-02,9.618161618709564209e-02,8.620817214250564575e-02,1.055630519986152649e-01,-4.161568358540534973e-02,-2.200087066739797592e-03,2.156082540750503540e-02,-5.070366710424423218e-02,-1.213134676218032837e-01,-5.399653315544128418e-01,1.252933740615844727e-01,-2.819241285324096680e-01,1.262765564024448395e-02,4.984182864427566528e-02,1.404761075973510742e-01,8.892128244042396545e-03,3.930181264877319336e-03,1.334059834480285645e-01,-9.617604315280914307e-03,-3.680035471916198730e-02,1.385387480258941650e-01,-2.190575152635574341e-01,-2.202351838350296021e-01,6.107249110937118530e-02,-3.958403691649436951e-02,-6.362142413854598999e-02,-5.630682408809661865e-02,-3.636083751916885376e-02,-1.783927902579307556e-02,6.091075018048286438e-02,8.198774605989456177e-02,2.349097654223442078e-02,1.307623535394668579e-01,-3.977647516876459122e-03,7.767131924629211426e-02,6.702103465795516968e-02,-1.820225417613983154e-01,1.634151488542556763e-01,1.593027263879776001e-01,9.000828117132186890e-02,-2.465477585792541504e-02,3.316802904009819031e-02,1.775494194589555264e-03,1.013447716832160950e-01,2.948571369051933289e-02,-3.057439438998699188e-02,3.440877795219421387e-02,1.407097578048706055e-01,-2.820806764066219330e-02,1.538974232971668243e-03,-8.917040377855300903e-02,7.078412175178527832e-02,-2.363814227283000946e-02,2.136501073837280273e-01,7.924776524305343628e-02,9.673107415437698364e-03,3.148099780082702637e-02,1.256112307310104370e-01,9.844697266817092896e-02,-3.385744243860244751e-02,-1.410529762506484985e-01,5.939890816807746887e-02,-6.133212447166442871e-01,7.198908133432269096e-04,-1.611717231571674347e-02,1.250992715358734131e-01,-1.951850205659866333e-01,5.357269942760467529e-02,5.394498258829116821e-02,-3.971357941627502441e-01
7.701721787452697754e-02,3.756729885935783386e-02,9.966868907213211060e-02,3.227569162845611572e-01,7.316757738590240479e-02,1.295635104179382324e-01,3.777574747800827026e-02,3.024774044752120972e-02,8.243474364280700684e-02,-1.899410039186477661e-02,2.591766789555549622e-02,2.485665725544095039e-03,2.846817672252655029e-02,1.307738125324249268e-01,-3.774615749716758728e-02,-4.568261653184890747e-02,4.697168618440628052e-02,1.284665018320083618e-01,-1.283650547266006470e-01,-6.755903363227844238e-02,9.413094073534011841e-02,-1.174642145633697510e-01,-1.476817880757153034e-03,-2.517735660076141357e-01,-5.439930409193038940e-02,9.765063226222991943e-02,6.486451718956232071e-03,5.311441794037818909e-02,-1.416158024221658707e-02,2.080329135060310364e-02,3.524537384510040283e-02,1.098180785775184631e-01,-1.720068305730819702e-01,1.376204490661621094e-01,-1.288614422082901001e-02,-2.196360938251018524e-02,-3.577359020709991455e-02,4.033505544066429138e-02,-9.340432286262512207e-02,2.381125837564468384e-01,-2.556811086833477020e-02,-4.379455745220184326e-02,-1.134860888123512268e-01,-1.689152233302593231e-02,1.532713621854782104e-01,4.168039187788963318e-02,-2.877548038959503174e-01,1.232629045844078064e-01,-7.448929548263549805e-02,9.557272493839263916e-02,1.388396769762039185e-01,-3.254508078098297119e-01,-1.196502447128295898e-01,-2.677488513290882111e-02,-5.413027480244636536e-02,-1.741192862391471863e-02,9.283818304538726807e-02,9.834165126085281372e-02,-7.533995807170867920e-02,5.360037088394165039e-03,5.388551577925682068e-02,-3.454416524618864059e-03,4.649622365832328796e-02,4.014513269066810608e-02,6.884714961051940918e-02,-3.863706812262535095e-02,-5.638137832283973694e-02,1.018707156181335449e-01,6.204960867762565613e-02,1.606824807822704315e-02,6.260652095079421997e-02,-9.886433184146881104e-02,5.428534746170043945e-02,8.386765420436859131e-02,-9.550554305315017700e-02,-2.624674141407012939e-02,7.342417538166046143e-02,1.557263284921646118e-01,-9.440326690673828125e-02,6.042523309588432312e-02,6.941609084606170654e-02,-3.570074215531349182e-02,-9.637573361396789551e-02,1.876174360513687134e-01,3.682815134525299072e-01,-3.605837225914001465e-01,7.655216753482818604e-02,4.442421197891235352e-01,7.559345662593841553e-02,-6.082057952880859375e-02,-1.411624699831008911e-01,-3.739525377750396729e-02,-4.018602520227432251e-02,-2.928433194756507874e-02,-8.937704563140869141e-02,-3.733066841959953308e-03,1.818460077047348022e-01,-7.310435175895690918e-02,1.407356113195419312e-01,3.590433895587921143e-01
-1.211597993969917297e-01,-6.478223949670791626e-02,4.178390279412269592e-02,-2.076360583305358887e-01,7.464067637920379639e-02,1.334101259708404541e-01,-6.319740321487188339e-03,7.285659015178680420e-02,-2.175796777009963989e-02,8.652003854513168335e-02,9.929997473955154419e-02,7.191112637519836426e-02,7.429122179746627808e-02,-5.069485306739807129e-01,1.618885546922683716e-01,8.794486522674560547e-02,-8.657791465520858765e-02,1.768943518400192261e-01,3.666791692376136780e-02,6.179225072264671326e-02,1.014891415834426880e-01,1.436256151646375656e-02,1.296640932559967041e-01,-3.560815751552581787e-01,1.020172834396362305e-01,2.385463863611221313e-01,-9.839705191552639008e-03,-2.013524770736694336e-01,-1.909825801849365234e-01,1.223697811365127563e-01,8.058724552392959595e-02,1.612655520439147949e-01,5.558260530233383179e-02,1.651314347982406616e-01,1.414777934551239014e-01,-8.561275899410247803e-02,-5.711130052804946899e-02,-1.165211051702499390e-01,-1.766009954735636711e-03,2.827626764774322510e-01,2.110352367162704468e-01,2.848049104213714600e-01,-5.721267312765121460e-02,6.467097997665405273e-02,2.111421227455139160e-01,5.696672946214675903e-02,-6.526055932044982910e-02,9.445506334304809570e-02,-6.267444044351577759e-02,6.814372539520263672e-02,-2.552729249000549316e-01,-2.650822997093200684e-01,-3.525522351264953613e-01,1.958143562078475952e-01,8.805181086063385010e-02,-1.376659423112869263e-01,2.194661349058151245e-01,-6.888616085052490234e-02,2.493384480476379395e-02,-1.123750880360603333e-01,1.785127818584442139e-01,2.212792187929153442e-01,1.187005192041397095e-01,1.853746175765991211e-01,1.913514882326126099e-01,3.585220500826835632e-02,2.778191268444061279e-01,6.709022819995880127e-02,4.663566648960113525e-01,1.700330972671508789e-01,2.100393474102020264e-01,-6.234363466501235962e-02,2.098472602665424347e-02,1.093832030892372131e-01,-6.942815333604812622e-02,1.252622436732053757e-02,5.997376888990402222e-02,3.244789838790893555e-01,-5.745834205299615860e-03,2.195491045713424683e-01,-1.888987794518470764e-02,1.884298324584960938e-01,3.216676414012908936e-01,-5.394788384437561035e-01,1.769305318593978882e-01,-2.637636065483093262e-01,1.223486363887786865e-01,3.436099886894226074e-01,1.976249963045120239e-01,-1.056464090943336487e-01,1.913147978484630585e-02,1.904721707105636597e-01,-2.297369837760925293e-01,6.730155646800994873e-02,-4.318719357252120972e-02,6.644507497549057007e-02,1.575011610984802246e-01,-1.026205718517303467e-02,-5.494788885116577148e-01,1.134886369109153748e-01
1.424734853208065033e-02,1.787938061170279980e-03,-8.884771168231964111e-02,5.870152637362480164e-02,1.338973790407180786e-01,1.001625210046768188e-01,-6.434383988380432129e-02,1.961872279644012451e-01,2.850951626896858215e-02,2.815258502960205078e-02,-3.069214709103107452e-02,8.369603008031845093e-02,1.929300576448440552e-01,-4.844891130924224854e-01,9.991936385631561279e-02,4.745345935225486755e-02,-4.620042163878679276e-03,2.810800820589065552e-02,-1.015783771872520447e-01,2.550401091575622559e-01,5.893786996603012085e-02,1.336470246315002441e-02,4.586860164999961853e-02,-1.337577104568481445e-01,2.460158616304397583e-02,1.967348605394363403e-01,2.463983558118343353e-02,2.631863653659820557e-01,-2.201398164033889771e-01,1.944860368967056274e-01,-5.637235194444656372e-02,2.462571710348129272e-01,-3.839303851127624512e-01,1.197027117013931274e-01,3.827686235308647156e-02,1.592880859971046448e-02,-4.320153221487998962e-02,-2.313340082764625549e-02,6.586936861276626587e-02,-2.997297421097755432e-02,7.012581080198287964e-02,-9.830430895090103149e-02,9.965830482542514801e-03,1.812808364629745483e-01,1.501932144165039062e-01,-2.761803194880485535e-02,6.690584868192672729e-02,1.931865885853767395e-02,-2.068828977644443512e-02,1.243640407919883728e-01,9.450402110815048218e-02,-2.789053022861480713e-01,-2.655249238014221191e-01,4.582438245415687561e-02,1.124515160918235779e-01,-4.097564890980720520e-02,3.811181709170341492e-02,-8.950823545455932617e-02,4.974137991666793823e-02,-1.590846665203571320e-02,3.438906371593475342e-02,4.827506095170974731e-02,1.288477331399917603e-01,1.970816217362880707e-02,5.044683068990707397e-02,5.628450214862823486e-02,-1.824665069580078125e-01,6.991999223828315735e-03,4.457942023873329163e-02,1.264744102954864502e-01,1.159523874521255493e-01,1.330396253615617752e-02,-2.951322589069604874e-03,-4.769580118590965867e-05,2.915068529546260834e-02,3.064411878585815430e-02,1.034509986639022827e-01,1.111844554543495178e-01,-1.778196915984153748e-02,2.741591632366180420e-02,-8.365754038095474243e-02,9.937466681003570557e-02,-2.520028688013553619e-02,1.591586172580718994e-01,-1.129562221467494965e-02,3.487991914153099060e-02,-1.686727628111839294e-02,-3.155663609504699707e-01,3.781444951891899109e-02,5.463658273220062256e-02,6.208083406090736389e-02,1.673292964696884155e-01,3.153726831078529358e-02,8.021642267704010010e-02,1.251933630555868149e-02,-2.114651491865515709e-03,1.084598004817962646e-01,-7.429664582014083862e-02,1.573860198259353638e-01,2.925187945365905762e-01
-4.859670251607894897e-02,-7.002869248390197754e-02,-4.699854925274848938e-02,2.970960736274719238e-01,1.965826600790023804e-01,3.901737555861473083e-02,1.289174892008304596e-03,1.128108520060777664e-02,3.858286738395690918e-01,1.114442721009254456e-01,1.487618982791900635e-01,8.409307897090911865e-02,1.787566579878330231e-02,-4.199190735816955566e-01,3.148022666573524475e-02,4.497081041336059570e-02,-2.230321988463401794e-02,4.535089060664176941e-02,-4.340108111500740051e-02,-1.689419448375701904e-01,3.540036454796791077e-02,-1.551099717617034912e-01,1.656741797924041748e-01,-4.365129768848419189e-01,4.910369962453842163e-02,1.910980939865112305e-01,-8.523616194725036621e-02,-1.178972721099853516e-01,2.789872586727142334e-01,2.109724730253219604e-01,8.351056277751922607e-02,4.118913784623146057e-02,8.658193051815032959e-02,5.689572915434837341e-02,-4.162341728806495667e-02,-2.958839759230613708e-02,-5.781034380197525024e-02,7.897994667291641235e-02,3.756075352430343628e-02,3.386078774929046631e-01,-8.341019973158836365e-03,1.905286870896816254e-02,-1.088329851627349854e-01,7.270314544439315796e-02,1.383221447467803955e-01,-4.344910010695457458e-02,-4.524819180369377136e-02,5.467350035905838013e-02,-7.452792674303054810e-02,1.647296100854873657e-01,3.137264251708984375e-01,-4.319235086441040039e-01,-2.140159159898757935e-01,4.153019934892654419e-02,3.215190768241882324e-02,-1.379795819520950317e-01,3.833706676959991455e-02,6.447480618953704834e-02,6.245078518986701965e-02,6.252595037221908569e-02,1.385673880577087402e-01,2.595731290057301521e-03,1.847873777151107788e-01,1.698981970548629761e-02,8.971573412418365479e-02,-4.289159085601568222e-03,-1.313110906630754471e-02,-9.217588230967521667e-04,-7.112085074186325073e-02,2.375568002462387085e-01,7.719890028238296509e-02,-1.192224025726318359e-02,7.680600881576538086e-02,7.433861494064331055e-02,4.285084828734397888e-02,9.405801445245742798e-02,6.315311789512634277e-02,1.500152945518493652e-01,-7.123425602912902832e-02,1.704951524734497070e-01,-1.153074670583009720e-02,9.349897503852844238e-02,1.107517853379249573e-01,-3.188997209072113037e-01,2.608331143856048584e-01,-5.122009292244911194e-02,1.856057159602642059e-02,1.376943886280059814e-01,1.991508062928915024e-03,4.525719955563545227e-02,3.266350179910659790e-02,1.517691612243652344e-01,-2.499259710311889648e-01,-7.182659208774566650e-02,-4.280637577176094055e-02,5.181127414107322693e-02,5.159920454025268555e-02,-3.790355846285820007e-02,2.030372172594070435e-01,2.660440802574157715e-01
7.795453071594238281e-02,5.336317420005798340e-02,1.447131484746932983e-02,-1.347705274820327759e-01,1.802986711263656616e-01,8.638513088226318359e-02,-7.567626237869262695e-02,-1.377616729587316513e-02,-1.710635870695114136e-01,5.707622319459915161e-02,4.596884362399578094e-03,-6.784547865390777588e-02,-1.173336710780858994e-02,9.671492874622344971e-02,1.177034601569175720e-01,1.067670956254005432e-01,-1.096196025609970093e-01,-4.896323382854461670e-02,-9.088305383920669556e-02,2.441146597266197205e-02,-5.203295126557350159e-02,-5.018537491559982300e-02,-1.013237982988357544e-01,-6.075323745608329773e-02,-4.179980233311653137e-02,8.837276697158813477e-02,8.664451539516448975e-03,-1.242327094078063965e-01,-6.901413202285766602e-02,-2.016033045947551727e-02,-9.502658247947692871e-02,1.154533866792917252e-02,5.735440645366907120e-04,9.819387644529342651e-02,-6.645999103784561157e-02,-7.804887741804122925e-02,6.904815882444381714e-02,-1.002633348107337952e-01,-6.454320158809423447e-03,6.126670632511377335e-03,2.354796230792999268e-02,-7.979215122759342194e-03,3.042853903025388718e-03,1.408875137567520142e-01,1.395543813705444336e-01,1.902396418154239655e-02,-5.478006228804588318e-02,1.268681511282920837e-02,-9.287255257368087769e-02,1.042840406298637390e-01,-6.941793113946914673e-02,1.296425145119428635e-02,3.262059390544891357e-02,-9.785957634449005127e-03,2.209417708218097687e-02,-4.193382337689399719e-02,-4.886854812502861023e-02,-8.065431565046310425e-02,-7.658321410417556763e-02,-8.946432173252105713e-02,1.241353079676628113e-01,-2.900051139295101166e-02,1.299430578947067261e-01,1.146603599190711975e-01,9.751770645380020142e-02,-1.351349242031574249e-02,9.938649088144302368e-02,1.039377525448799133e-01,-4.008015692234039307e-01,-2.651092112064361572e-01,6.287493556737899780e-02,3.647304326295852661e-02,2.375023625791072845e-02,8.043386787176132202e-02,6.813293322920799255e-03,-1.480351202189922333e-02,-2.232540957629680634e-02,-1.648644208908081055e-01,2.050228044390678406e-02,1.318712979555130005e-01,-1.617127470672130585e-02,7.461620867252349854e-02,7.432738319039344788e-03,3.673674538731575012e-02,-6.184958666563034058e-02,-1.512772738933563232e-01,-3.358922153711318970e-02,1.923260986804962158e-01,7.105615921318531036e-03,-1.317211538553237915e-01,-5.944467708468437195e-02,2.185255475342273712e-02,-2.564330697059631348e-01,-5.164089426398277283e-02,-1.116208508610725403e-01,9.457348287105560303e-02,1.187656912952661514e-02,-5.416562780737876892e-02,-1.359962821006774902e-01,-7.098708301782608032e-02
6.696308404207229614e-02,5.845119804143905640e-02,3.994286432862281799e-02,-1.427184492349624634e-01,-9.194914996623992920e-02,4.565674066543579102e-02,-1.430797129869461060e-01,2.884683385491371155e-02,-6.336955726146697998e-02,3.797648474574089050e-02,6.128197535872459412e-02,5.073373764753341675e-02,1.351947635412216187e-01,-2.418989241123199463e-01,1.031353175640106201e-01,5.273494496941566467e-02,-6.309914588928222656e-02,5.470131337642669678e-02,-8.870218694210052490e-02,1.118487566709518433e-01,1.309273242950439453e-01,-1.502924785017967224e-02,7.223198562860488892e-02,-8.829284459352493286e-02,5.654995795339345932e-03,1.546620624139904976e-04,-3.134764358401298523e-02,-1.004767194390296936e-01,1.479115523397922516e-02,-9.141455404460430145e-03,-7.044342346489429474e-03,7.706617563962936401e-02,-2.516654133796691895e-01,3.972302749752998352e-02,-1.533379256725311279e-01,-4.362267628312110901e-02,-8.476730436086654663e-02,-6.291088461875915527e-02,-4.978752508759498596e-02,-3.339109122753143311e-01,2.715239860117435455e-02,-2.502253949642181396e-01,-1.421310901641845703e-01,1.277165710926055908e-01,-9.935810230672359467e-03,-1.164911314845085144e-01,2.589919865131378174e-01,7.027000188827514648e-02,-9.591123461723327637e-02,-4.191087186336517334e-02,2.252482064068317413e-02,1.860316395759582520e-01,2.214096784591674805e-01,3.107169270515441895e-02,-1.578045450150966644e-02,3.644744679331779480e-02,-1.086714863777160645e-02,-9.209240972995758057e-02,-4.358702804893255234e-03,-1.158090829849243164e-01,4.811294004321098328e-02,9.647554717957973480e-03,1.824988052248954773e-02,1.428472399711608887e-01,-4.434010013937950134e-02,-3.638773038983345032e-02,3.091620802879333496e-01,1.296415179967880249e-01,5.631136242300271988e-03,-1.464176028966903687e-01,1.011384204030036926e-01,-4.641051590442657471e-02,-2.110721915960311890e-02,-4.215148836374282837e-02,-1.409956663846969604e-01,-1.177938133478164673e-01,2.261232025921344757e-02,-2.148743122816085815e-01,-1.236959025263786316e-01,2.140120975673198700e-02,-4.460509866476058960e-02,8.520721644163131714e-02,-9.333392977714538574e-02,2.998289763927459717e-01,5.223127827048301697e-02,1.630645990371704102e-01,4.198040440678596497e-02,-1.222892850637435913e-01,5.984662473201751709e-02,1.445125788450241089e-02,-7.448069751262664795e-02,1.397341340780258179e-01,8.311811834573745728e-02,-1.140656620264053345e-01,6.272420752793550491e-03,5.947578698396682739e-02,-7.233292609453201294e-02,6.553447246551513672e-02,-1.402396708726882935e-01,-2.016710638999938965e-01
1.899505034089088440e-02,-7.715231925249099731e-02,3.899458795785903931e-02,2.176287323236465454e-01,2.591331005096435547e-01,1.078080013394355774e-01,4.022259637713432312e-02,-1.558147091418504715e-02,-1.891649700701236725e-02,-5.372225865721702576e-02,4.179127980023622513e-03,-2.466781064867973328e-02,-4.600091278553009033e-02,1.441015601158142090e-01,1.277585029602050781e-01,4.179265350103378296e-02,2.263743430376052856e-03,7.489810883998870850e-02,-1.479235384613275528e-02,1.193583682179450989e-01,-6.158567592501640320e-02,-6.468196213245391846e-02,8.469739556312561035e-02,9.629707038402557373e-02,-4.272460564970970154e-02,1.100062802433967590e-01,2.216137014329433441e-03,-4.442092776298522949e-02,-3.056946694850921631e-01,2.714148722589015961e-02,-6.494367867708206177e-02,-8.076766878366470337e-02,2.586245238780975342e-01,7.060505915433168411e-03,3.529835119843482971e-02,4.650497343391180038e-03,-2.292190492153167725e-02,-5.340509116649627686e-02,-1.007791012525558472e-01,3.638060688972473145e-01,3.783445432782173157e-02,2.501129172742366791e-02,-8.437733352184295654e-02,3.535164287313818932e-03,9.920987486839294434e-02,1.314708590507507324e-02,-2.499743103981018066e-01,2.055227383971214294e-02,-1.303392946720123291e-01,-4.797865822911262512e-02,-1.301385462284088135e-01,-2.696242332458496094e-01,-4.236206710338592529e-01,-7.165784481912851334e-03,9.993782639503479004e-02,-3.552410751581192017e-02,9.067950397729873657e-02,3.284270316362380981e-02,-8.673156797885894775e-02,-4.565398208796977997e-03,1.462457627058029175e-01,9.415169805288314819e-02,1.397703438997268677e-01,6.593445688486099243e-02,3.180467337369918823e-02,3.217098489403724670e-02,-3.367732167243957520e-01,5.393834039568901062e-02,2.658932209014892578e-01,-1.551365256309509277e-01,-5.627995822578668594e-03,-6.337915360927581787e-02,-6.317979842424392700e-02,5.058525130152702332e-02,-1.071868836879730225e-01,-3.581027314066886902e-02,4.755272995680570602e-03,3.716857405379414558e-03,-1.131835766136646271e-02,1.444688588380813599e-01,3.334872052073478699e-02,-1.532377861440181732e-02,8.662704378366470337e-02,-1.521542072296142578e-01,1.985778808593750000e-01,-1.769712865352630615e-01,5.276871845126152039e-02,1.169383898377418518e-01,1.026853825896978378e-02,1.687536016106605530e-02,2.963444963097572327e-02,9.484849125146865845e-02,-3.637576997280120850e-01,2.076804637908935547e-02,-2.434668503701686859e-02,1.110899895429611206e-01,4.633740987628698349e-03,-7.855450361967086792e-02,4.058750271797180176e-01,5.321197584271430969e-02
